,Borough Name,Job Type,BIN Number,Date,Estimated Job Cost,Latitude Point,Longitude Point,Address,Date2
1205,Manhattan,A2,1001193,2017-08-08,57275,40.70901108,-74.00727081,59 John Street Manhattan,2017-8
1206,Manhattan,A2,1035478,2017-08-08,196000,40.75926971,-73.97564697,10 East 52 Street Manhattan,2017-8
1207,Manhattan,A2,1010512,2017-08-08,556666,40.73210144,-74.00695038,475 Hudson Street Manhattan,2017-8
1208,Queens,A2,4183278,2017-08-09,16000,40.68878937,-73.861763,88-40 80 Street Queens,2017-8
1209,Manhattan,A2,1020185,2017-08-09,33770,40.7458992,-73.97589874,237 East 35 Street Manhattan,2017-8
1210,Manhattan,A3,1007539,2017-08-09,50000,40.72309875,-73.99720764,248 Lafayette Street Manhattan,2017-8
1211,Brooklyn,A2,3025063,2017-08-09,65000,40.67144012,-73.97577667,248 Garfield Place Brooklyn,2017-8
1212,Manhattan,A2,1045588,2017-08-09,425299,40.76583862,-73.95599365,404 East 70 Street Manhattan,2017-8
1213,Brooklyn,A3,3054959,2017-08-10,10000,40.69290924,-73.95854187,311 Willoughby Avenue Brooklyn,2017-8
1214,Brooklyn,A2,3421460,2017-08-10,20451,40.69944,-73.93460846,14 Renaissance Court Brooklyn,2017-8
1215,Brooklyn,A2,3421465,2017-08-10,20451,40.69944,-73.93460846,24 Renaissance Court Brooklyn,2017-8
1216,Manhattan,A2,1017222,2017-08-10,50500,40.75033951,-73.98182678,14 East 38 Street Manhattan,2017-8
1217,Manhattan,A2,1083918,2017-08-10,56110,40.79898071,-73.95139313,56 West 112 Street Manhattan,2017-8
1218,Manhattan,A2,1051407,2017-08-10,62286,40.79898071,-73.95139313,20 Lenox Avenue Manhattan,2017-8
1219,Manhattan,A2,1016155,2017-08-10,120000,40.73904037,-73.99089813,119 5 Avenue Manhattan,2017-8
1220,Queens,A2,4439633,2017-08-11,150000,40.73863983,-73.89317322,70-31 48 Avenue Queens,2017-8
1221,Queens,A1,4140292,2017-08-11,210580,40.74298096,-73.8230896,59-10 146 Street Queens,2017-8
1222,Queens,A1,4140246,2017-08-11,219940,40.74293137,-73.82312775,59-12 146 Street Queens,2017-8
1223,Bronx,A2,2000851,2017-08-11,444000,40.81604004,-73.91855621,374 East 149 Street Bronx,2017-8
1224,Brooklyn,A2,3221965,2017-08-11,630000,40.6445694,-73.92154694,5802 Clarendon Road Brooklyn,2017-8
1225,Manhattan,A2,1037588,2017-08-11,937623,40.75239944,-73.97177124,227 East 45 Street Manhattan,2017-8
1226,Brooklyn,A2,3002228,2017-08-14,117110,40.69380951,-73.99450684,100 Remsen Street Brooklyn,2017-8
1227,Manhattan,A2,1033647,2017-08-14,245526,40.79285049,-73.97260284,2508 Broadway Manhattan,2017-8
1228,Brooklyn,A2,3255607,2017-08-14,441600,40.68677139,-73.9850769,402 Atlantic Ave Brooklyn,2017-8
1229,Manhattan,A2,1035742,2017-08-15,695,40.7611618,-73.97485352,693 5 Avenue Manhattan,2017-8
1230,Manhattan,A2,1013876,2017-08-15,14400,40.74192047,-73.9993515,235 West 18 Street Manhattan,2017-8
1231,Manhattan,A2,1015131,2017-08-15,30000,40.74729156,-73.99215698,146 West 29 Street Manhattan,2017-8
1232,Bronx,A2,2091473,2017-08-15,250000,40.82191849,-73.82388306,2830 Schley Avenue Bronx,2017-8
1233,Bronx,A2,2091477,2017-08-15,250000,40.82191849,-73.82388306,2815 Dewey Avenue Bronx,2017-8
1234,Bronx,A2,2091478,2017-08-15,250000,40.82191849,-73.82388306,2801 Dewey Avenue Bronx,2017-8
1235,Bronx,A2,2091483,2017-08-15,250000,40.82328033,-73.82556152,2790 Randall Avenue Bronx,2017-8
1236,Bronx,A2,2091486,2017-08-15,250000,40.82328033,-73.82556152,2801 Schley Avenue Bronx,2017-8
1237,Bronx,A2,2091487,2017-08-15,250000,40.82328033,-73.82556152,2815 Schley Avenue Bronx,2017-8
1238,Bronx,A2,2093890,2017-08-15,250000,40.81975174,-73.82346344,2751 Sampson Avenue Bronx,2017-8
1239,Brooklyn,A2,3253605,2017-08-15,905860,40.60356903,-73.9792099,181 Highlawn Avenue Brooklyn,2017-8
1240,Brooklyn,A2,3005631,2017-08-15,1341000,40.67649841,-73.9995575,154 Nelson Street Brooklyn,2017-8
1241,Queens,A2,4035593,2017-08-16,180110,40.75307083,-73.88178253,34-41 85 Street Queens,2017-8
1242,Queens,A2,4117143,2017-08-16,189045,40.75568008,-73.8217926,140-65 Beech Avenue Queens,2017-8
1243,Brooklyn,A2,3114554,2017-08-16,200000,40.66154861,-73.96263123,65 Ocean Avenue Brooklyn,2017-8
1244,Bronx,A2,2098307,2017-08-16,250000,40.82503128,-73.91652679,3190 Park Avenue Bronx,2017-8
1245,Manhattan,A2,1064086,2017-08-16,320000,40.85480118,-73.93184662,650 West 189 Street Manhattan,2017-8
1246,Manhattan,A2,1002170,2017-08-17,28400,40.72013855,-74.00628662,10 Beach Street Manhattan,2017-8
1247,Manhattan,A2,1033912,2017-08-17,35000,40.78881073,-73.97920227,327 West 85 Street Manhattan,2017-8
1248,Manhattan,A2,1043068,2017-08-17,46250,40.77125931,-73.96070862,162 East 74 Street Manhattan,2017-8
1249,Manhattan,A2,1006753,2017-08-17,218877,40.72917938,-73.98842621,25 St Marks Place Manhattan,2017-8
1250,Manhattan,A2,1019799,2017-08-17,310175,40.73942184,-73.98114777,224 East 25 Street Manhattan,2017-8
1251,Manhattan,A2,1035328,2017-08-17,427025,40.75246811,-73.98114777,471 5 Avenue Manhattan,2017-8
1252,Brooklyn,A2,3215591,2017-08-17,468235,40.62981033,-73.92751312,1258 East 51 Street Brooklyn,2017-8
1253,Brooklyn,A2,3215721,2017-08-17,468235,40.62953949,-73.92366791,1165 East 54 Street Brooklyn,2017-8
1254,Brooklyn,A2,3215663,2017-08-17,936470,40.62968063,-73.92559052,1200 East 53 Street Brooklyn,2017-8
1255,Manhattan,A2,1080855,2017-08-18,9300,40.73049927,-73.99307251,743 Broadway Manhattan,2017-8
1256,Brooklyn,A3,3030702,2017-08-18,30000,40.67536163,-73.94967651,701 St Mark'S Avenue Brooklyn,2017-8
1257,Brooklyn,A2,3393478,2017-08-18,60000,40.66241837,-73.98401642,363 16 Street Brooklyn,2017-8
1258,Manhattan,A2,1065026,2017-08-18,80540,40.87089157,-73.9155426,90 Park Terrace East Manhattan,2017-8
1259,Queens,A2,4158529,2017-08-18,120000,40.75057983,-73.77728271,201-20 50 Avenue Queens,2017-8
1260,Manhattan,A2,1062442,2017-08-18,668100,40.82960892,-73.94950104,718 Riverside Drive Manhattan,2017-8
1261,Bronx,A2,2086162,2017-08-21,8800,40.90272903,-73.91152954,5286 Sycamore Avenue Bronx,2017-8
1262,Manhattan,A2,1029655,2017-08-22,25000,40.77645111,-73.98116302,138 West 70 Street Manhattan,2017-8
1263,Manhattan,A2,1016213,2017-08-23,7274,40.73886108,-73.98774719,260 Park Avenue South Manhattan,2017-8
1264,Brooklyn,A3,3156457,2017-08-23,20000,40.62377167,-74.00424194,6902 13 Avenue Brooklyn,2017-8
1265,Brooklyn,A3,3156458,2017-08-23,20000,40.62371826,-74.00428772,6906 13 Avenue Brooklyn,2017-8
1266,Manhattan,A2,1003627,2017-08-23,88750,40.71382904,-73.98993683,165 East Broadway Manhattan,2017-8
1267,Brooklyn,A2,3070356,2017-08-23,104000,40.71417999,-73.94098663,223 Devoe Street Brooklyn,2017-8
1268,Manhattan,A2,1003071,2017-08-23,237350,40.71934128,-73.99797821,173 Grand Street Manhattan,2017-8
1269,Brooklyn,A2,3049832,2017-08-23,260400,40.69145966,-73.94291687,372 Throop Avenue Brooklyn,2017-8
1270,Brooklyn,A2,3206141,2017-08-23,745050,40.63415146,-73.94145966,1589 Brooklyn Avenue Brooklyn,2017-8
1271,Manhattan,A2,1057326,2017-08-24,120400,40.80524063,-73.96663666,603 West 111 Street Manhattan,2017-8
1272,Bronx,A2,2009010,2017-08-24,469325,40.85013962,-73.91799927,1725 Andrews Avenue Bronx,2017-8
1273,Brooklyn,A2,3204892,2017-08-25,188300,40.58572006,-73.95644379,2685 Homecrest Avenue Brooklyn,2017-8
1274,Bronx,A2,2049372,2017-08-25,1310000,40.85615921,-73.86936951,2190 Boston Road Bronx,2017-8
1275,Manhattan,A2,1063730,2017-08-27,5000,40.85153961,-73.92993164,530 West 186 Street Manhattan,2017-8
1276,Manhattan,A2,1040723,2017-08-28,40000,40.75682831,-73.96054077,1 Sutton Place South Manhattan,2017-8
1277,Bronx,A2,2084100,2017-08-28,86650,40.88516998,-73.9107132,3260 Netherland Avenue Bronx,2017-8
1278,Manhattan,A2,1042714,2017-08-28,254456,40.7698288,-73.9642868,721 Park Avenue Manhattan,2017-8
1279,Manhattan,A2,1029916,2017-08-28,300000,40.77870941,-73.98111725,169 West   72 Street Manhattan,2017-8
1280,Brooklyn,A2,3421461,2017-08-29,20451,40.69944,-73.93460846,16 Renaissance Court Brooklyn,2017-8
1281,Brooklyn,A2,3421462,2017-08-29,20451,40.69944,-73.93460846,18 Renaissance Court Brooklyn,2017-8
1282,Brooklyn,A2,3421463,2017-08-29,20451,40.69944,-73.93460846,20 Renaissance Court Brooklyn,2017-8
1283,Brooklyn,A2,3421464,2017-08-29,20451,40.69944,-73.93460846,22 Renaissance Court Brooklyn,2017-8
1284,Brooklyn,A2,3071357,2017-08-29,250000,40.70574188,-73.9408493,186 Boerum Street Brooklyn,2017-8
1285,Brooklyn,A2,3247659,2017-08-30,74610,40.58509827,-73.93769073,2819 Haring Street Brooklyn,2017-8
1286,Brooklyn,A2,3247660,2017-08-30,74610,40.58517075,-73.93772125,2817 Haring Street Brooklyn,2017-8
1287,Manhattan,A2,1061681,2017-08-31,250000,40.8310585,-73.94286346,1901 Amsterdam Avenue Manhattan,2017-8
1288,Staten Island,A2,5021344,2017-09-01,20000,40.60974884,-74.09577179,7 Diana Trail Staten Island,2017-9
1289,Manhattan,A2,1013475,2017-09-01,25000,40.74996948,-73.9973526,339 West   29 Street Manhattan,2017-9
1290,Manhattan,A2,1001448,2017-09-01,28000,40.71372986,-74.00811768,19 Murray Street Manhattan,2017-9
1291,Manhattan,A2,1009558,2017-09-01,53080,40.73458099,-73.99762726,45 West 10 Street Manhattan,2017-9
1292,Manhattan,A2,1010874,2017-09-01,100000,40.73529053,-74.0021286,152 7 Avenue South Manhattan,2017-9
1293,Queens,A3,4305233,2017-09-05,6000,40.57566833,-73.8481369,129-05 Rockaway Beach Boulevard Queens,2017-9
1294,Bronx,A2,2003644,2017-09-05,6800,40.80691147,-73.9150238,607 East 139 Street Bronx,2017-9
1295,Bronx,A2,2003652,2017-09-05,31240,40.80768967,-73.91423035,614 East 141 Street Bronx,2017-9
1296,Bronx,A2,2003672,2017-09-05,38240,40.80921936,-73.91467285,593 Oak Terrace Bronx,2017-9
1297,Bronx,A2,2003662,2017-09-05,76000,40.80842972,-73.91332245,345 Cypress Avenue Bronx,2017-9
1298,Bronx,A2,2003653,2017-09-05,86400,40.80752945,-73.91385651,626 East 141 Street Bronx,2017-9
1299,Manhattan,A2,1048078,2017-09-05,157800,40.78099823,-73.95414734,1311 Lexington Avenue Manhattan,2017-9
1300,Manhattan,A2,1001199,2017-09-05,176250,40.70935059,-74.00776672,45 John Street Manhattan,2017-9
1301,Bronx,A2,2003677,2017-09-06,10725,40.80912018,-73.91396332,351 Beekman Avenue Bronx,2017-9
1302,Manhattan,A2,1084745,2017-09-06,16275,40.72140121,-73.99401093,198 Bowery Manhattan,2017-9
1303,Queens,A2,4170919,2017-09-06,194150,40.77032852,-73.73522949,252-34 Northern Boulevard Queens,2017-9
1304,Brooklyn,A3,3840544,2017-09-07,1000,40.66109848,-73.96185303,33 Lincoln Rd Brooklyn,2017-9
1305,Brooklyn,A3,3053732,2017-09-07,12000,40.67996979,-73.95144653,53 Herkimer Street Brooklyn,2017-9
1306,Brooklyn,A3,3079424,2017-09-07,12000,40.68581009,-73.91110229,1351 Bushwick Avenue Brooklyn,2017-9
1307,Manhattan,A2,1011226,2017-09-07,17000,40.73487091,-74.00582886,546 Hudson Street Manhattan,2017-9
1308,Manhattan,A3,1005063,2017-09-07,21500,40.72425079,-73.98239136,543 East 5 Street Manhattan,2017-9
1309,Brooklyn,A2,3069720,2017-09-07,26000,40.72391891,-73.93345642,181 Lombardy Street Brooklyn,2017-9
1310,Queens,A2,4148345,2017-09-08,180000,40.71879959,-73.8081131,158-13 Goethals Avenue Queens,2017-9
1311,Manhattan,A2,1014810,2017-09-08,254000,40.74335098,-73.99459839,142 West 23 Street Manhattan,2017-9
1312,Queens,A2,4257075,2017-09-08,450000,40.66633987,-73.82723999,114-19 North Conduit Avenue Queens,2017-9
1313,Manhattan,A2,1086232,2017-09-11,10000,40.80506897,-73.95422363,2170 8 Avenue Manhattan,2017-9
1314,Manhattan,A2,1001482,2017-09-11,30000,40.71516037,-74.00894928,126 Chambers Street Manhattan,2017-9
1315,Queens,A2,4009694,2017-09-12,126875,40.75992966,-73.92230988,32-15 35 Street Queens,2017-9
1316,Manhattan,A2,1008277,2017-09-12,149785,40.72737885,-74.00021362,100 West Houston Street Manhattan,2017-9
1317,Brooklyn,A2,3018885,2017-09-12,681750,40.67919922,-73.97577667,104 6 Avenue Brooklyn,2017-9
1318,Manhattan,A2,1059528,2017-09-13,20000,40.81338882,-73.95585632,471 West  125 Street Manhattan,2017-9
1319,Bronx,A2,2009174,2017-09-13,30950,40.84611893,-73.92431641,1501 Undercliff Avenue Bronx,2017-9
1320,Bronx,A2,2009188,2017-09-13,78950,40.84822845,-73.92308044,1571 Undercliff Avenue Bronx,2017-9
1321,Bronx,A2,2013841,2017-09-13,89759,40.854599,-73.90348816,2101 Creston Avenue Bronx,2017-9
1322,Bronx,A2,2009173,2017-09-13,97650,40.84695053,-73.92386627,1535 Undercliff Avenue Bronx,2017-9
1323,Bronx,A2,2103483,2017-09-13,120000,40.90523911,-73.90611267,5610 Netherland Avenue Bronx,2017-9
1324,Brooklyn,A2,3181864,2017-09-13,447450,40.61080933,-73.9584198,1583 East   15 Street Brooklyn,2017-9
1325,Manhattan,A2,1015143,2017-09-14,36380,40.7473793,-73.9912262,129 West 29 Street Manhattan,2017-9
1326,Manhattan,A2,1073762,2017-09-14,38000,40.78335953,-73.94738007,300 East   95 Street Manhattan,2017-9
1327,Manhattan,A2,1028626,2017-09-14,146160,40.77708054,-73.97873688,257 Columbus Avenue Manhattan,2017-9
1328,Manhattan,A2,1005943,2017-09-15,10000,40.72845078,-73.98238373,436 East 11 Street Manhattan,2017-9
1329,Manhattan,A2,1001940,2017-09-15,179650,40.71807098,-74.00348663,377 Broadway Manhattan,2017-9
1330,Queens,A3,4052804,2017-09-18,10000,40.71628952,-73.83262634,77-02 113 Street Queens,2017-9
1331,Brooklyn,A2,3077294,2017-09-18,50000,40.69478989,-73.91182709,1392 Putnam Avenue Brooklyn,2017-9
1332,Queens,A2,4079260,2017-09-20,4500,40.70537949,-73.83466339,83-60 118 Street Queens,2017-9
1333,Manhattan,A2,1085250,2017-09-20,99125,40.7948494,-73.9493866,1 East  107 Street Manhattan,2017-9
1334,Manhattan,A2,1036152,2017-09-20,250000,40.7512207,-73.97667694,122 East   42 Street Manhattan,2017-9
1335,Manhattan,A2,1024691,2017-09-20,1000968,40.7569313,-73.98763275,213 West 42 Street Manhattan,2017-9
1336,Bronx,A2,2020215,2017-09-21,6800,40.81129074,-73.85508728,1928 Obrien Avenue Bronx,2017-9
1337,Brooklyn,A3,3013802,2017-09-21,790900,40.6500206,-74.02368927,14 53 Street Brooklyn,2017-9
1338,Bronx,A2,2071062,2017-09-22,69600,40.90021133,-73.85315704,4503 White Plains Road Bronx,2017-9
1339,Manhattan,A2,1012691,2017-09-22,93645,40.74663925,-74.00240326,420 West   23 Street Manhattan,2017-9
1340,Manhattan,A2,1081442,2017-09-22,300000,40.79499817,-73.93399048,473 East  115 Street Manhattan,2017-9
1341,Bronx,A2,2000463,2017-09-25,10000,40.81193161,-73.91840363,458 East 144 Street Bronx,2017-9
1342,Manhattan,A2,1083378,2017-09-25,20000,40.71105957,-74.01703644,345 South End Avenue Manhattan,2017-9
1343,Queens,A3,4039146,2017-09-25,34000,40.74649048,-73.87397003,41-21 Denman Street Queens,2017-9
1344,Manhattan,A3,1051685,2017-09-26,18000,40.80047989,-73.94332123,61 East  117 Street Manhattan,2017-9
1345,Brooklyn,A2,3165863,2017-09-26,100000,40.60411835,-73.99687958,2047 86 Street Brooklyn,2017-9
1346,Brooklyn,A3,3049909,2017-09-27,21000,40.68918991,-73.95282745,267 Clifton Place Brooklyn,2017-9
1347,Brooklyn,A3,3117588,2017-09-27,51000,40.64580917,-73.96305084,205 East   17 Street Brooklyn,2017-9
1348,Bronx,A2,2010532,2017-09-27,171000,40.82894897,-73.8915329,1212 Southern Boulevard Bronx,2017-9
1349,Bronx,A2,2086250,2017-09-27,258678,40.90127945,-73.9068222,5355 Henry Hudson Parkway Bronx,2017-9
1350,Queens,A2,4007959,2017-09-27,262500,40.7555809,-73.92801666,33-02 36 Avenue Queens,2017-9
1351,Queens,A2,4443740,2017-09-28,10170,40.77949142,-73.782341,209-39 23 Avenue Queens,2017-9
1352,Queens,A2,4443737,2017-09-28,10800,40.77949142,-73.782341,18-65 Corporal Kennedy Street Queens,2017-9
1353,Queens,A2,4443739,2017-09-28,11450,40.77949142,-73.782341,18-55 Corporal Kennedy Street Queens,2017-9
1354,Queens,A2,4443738,2017-09-28,15380,40.77949142,-73.782341,18-35 Corporal Kennedy Street Queens,2017-9
1355,Queens,A3,4034932,2017-09-28,20000,40.75854874,-73.8727417,95-18 32 Avenue Queens,2017-9
1356,Brooklyn,A2,3029636,2017-09-28,250000,40.67324066,-73.96705627,37 Eastern Parkway Brooklyn,2017-9
